cv_id,tier,template,domain,model,model_name,extraction,pydantic_valid,error,time_s,extraction_time_s,total_pipeline_time_s,extracted_chars,full_name,email,location,seniority_level,primary_domain,years_of_experience,has_github,has_linkedin,skills_exact_f1,skills_partial_f1,skills_combined_f1,skills_mrr,experience_companies_f1,experience_titles_f1,education_institutions_f1,education_degrees_f1
8348,T4,T2_sidebar_icons,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8424,T4,T2_sidebar_icons,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8384,T4,T2_sidebar_icons,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7006,T4,T2_sidebar_left,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7158,T4,T2_sidebar_left,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7930,T4,T2_sidebar_left,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7282,T4,T2_sidebar_left,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8214,T4,T2_sidebar_left,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7598,T4,T2_sidebar_left,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7982,T4,T2_sidebar_left,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7222,T4,T2_sidebar_left,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7002,T4,T2_sidebar_left,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7082,T4,T2_sidebar_left,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7842,T4,T2_sidebar_left,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8146,T4,T2_sidebar_left,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7242,T4,T2_sidebar_left,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7618,T4,T2_sidebar_left,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418,T4,T2_sidebar_left,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7602,T4,T2_sidebar_left,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326,T4,T2_sidebar_left,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366,T4,T2_sidebar_left,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7266,T4,T2_sidebar_left,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7518,T4,T2_sidebar_left,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.02,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8234,T4,T2_sidebar_left,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330,T4,T2_sidebar_left,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7014,T4,T2_sidebar_left,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8074,T4,T2_sidebar_left,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7094,T4,T2_sidebar_left,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7894,T4,T2_sidebar_left,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8162,T4,T2_sidebar_left,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7510,T4,T2_sidebar_left,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8154,T4,T2_sidebar_left,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7750,T4,T2_sidebar_left,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7818,T4,T2_sidebar_left,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8138,T4,T2_sidebar_left,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7278,T4,T2_sidebar_left,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7714,T4,T2_sidebar_left,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7018,T4,T2_sidebar_left,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7010,T4,T2_sidebar_left,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8334,T4,T2_sidebar_left,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7942,T4,T2_sidebar_left,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079,T4,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8379,T4,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7387,T4,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7003,T4,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7695,T4,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.02,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471,T4,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7291,T4,T3_table,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7399,T4,T3_table,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7767,T4,T3_table,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7123,T4,T3_table,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7379,T4,T3_table,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8367,T4,T3_table,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475,T4,T3_table,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8355,T4,T3_table,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7411,T4,T3_table,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7083,T4,T3_table,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8195,T4,T3_table,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8007,T4,T3_table,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7019,T4,T3_table,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7087,T4,T3_table,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7927,T4,T3_table,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7359,T4,T3_table,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8175,T4,T3_table,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8231,T4,T3_table,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8455,T4,T3_table,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7007,T4,T3_table,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8027,T4,T3_table,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7179,T4,T3_table,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8463,T4,T3_table,frontend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7095,T4,T3_table,general_it,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327,T4,T3_table,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7995,T4,T3_table,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8047,T4,T3_table,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8275,T4,T3_table,mobile,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7183,T4,T3_table,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8155,T4,T3_table,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7991,T4,T3_table,product_management,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8139,T4,T3_table,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7911,T4,T3_table,qa_testing,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,0.0,EmptyExtraction: chars<=40,0.0,0.01,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8876,T5,T5_creative,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.53,0.01,1.54,2316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9926,T5,T5_creative,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.53,0.01,1.54,2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9956,T5,T5_creative,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,5.32,0.01,5.33,1831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943,0.943,0.943,1.0,0.0,0.0,0.0,0.0
9916,T5,T5_creative,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.25,0.01,7.26,2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764,0.764,0.764,1.0,0.0,0.0,0.0,0.0
9006,T5,T5_creative,backend,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.52,0.01,6.53,1083,1.0,1.0,0.0,0.0,0.0,0.714,0.0,0.0,0.762,0.762,0.762,0.125,0.0,0.0,0.0,0.0
8756,T5,T5_creative,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.27,0.01,1.28,2680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9751,T5,T5_creative,cybersecurity,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.89,0.01,3.9,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9656,T5,T5_creative,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,11.48,0.01,11.49,2354,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.791,0.791,0.791,0.25,0.0,0.0,0.0,0.0
9266,T5,T5_creative,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,3.0,0.04,3.04,1077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.5,0.0,0.0
9276,T5,T5_creative,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,1.21,0.01,1.22,1704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9636,T5,T5_creative,data_science,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,8.45,0.01,8.46,1865,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.537,0.537,0.537,0.2,0.0,0.0,0.0,0.0
8506,T5,T5_creative,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,7.81,0.01,7.82,1582,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.722,0.722,0.722,0.5,0.0,0.0,0.0,0.0
8516,T5,T5_creative,design,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,4.88,0.01,4.89,1235,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.667,0.0,0.0
9431,T5,T5_creative,devops,phase1_gemma3_1b_monolithic,gemma3:1b,pymupdf_raw,1.0,,6.25,0.01,6.26,2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.623,0.607,1.0,0.0,0.0,0.0,0.0
